object,goal,gameID,word,group,count
saola,informative,6076-96f67f6e-0cb1-409b-b8c0-a7717e9f5d17,"['forests', 'curving', 'horns', 'reddish-brown', 'coat', 'reddish-brown', 'coat', 'vegetation', 'vegetation', 'early', 'morning', 'early', 'morning', 'endangerment', 'illegal', 'poaching']",2,16
saola,informative,9174-304cf2fe-18b8-464c-b48d-9f606f02747d,"['Asian', 'unicorn', 'secluded', 'and', 'suitable', 'curving', 'horns', 'herbivores', 'solitary', 'creature', 'habitat', 'loss', 'and', 'hunting', 'prehensile', 'lips', 'and', 'long', 'tongues']",1,19
saola,informative,9517-9a13e12e-0148-4647-ab45-4af244a48cc9,"['Annamite', 'Range', 'of', 'Vietnam', 'and', 'Laos', 'prehensile', 'lips', 'and', 'long', 'tongues', 'to', 'pluck', 'the', 'leaves', 'from', 'branches']",2,17
saola,informative,5810-e2e2037d-5e21-48c8-a0ab-81f1a93321b9,"['Asian', 'unicorn', 'elusive', 'critically', 'endangered', 'mammal', 'Annamite', 'Range', 'two', 'parallel', 'sharp', 'and', 'gracefully', 'curving', 'horns', 'herbivores', 'elusive', 'solitary', 'endangerment', 'biodiversity']",1,20
saola,informative,7415-786b0b2c-9546-47bc-890e-db72ae68a5ca,"['saola', 'critically', 'endangered', 'mammal', 'morning', 'evening', 'habitat', 'loss', 'Annamite', 'Range', 'curving', 'horns', 'reddish-brown', 'coat', 'herbivores', 'mountain', 'habitat', 'solitary', 'elusive', 'active']",2,20
saola,informative,8818-6278a701-1963-4733-9610-358a89f9458d,"['saola', 'Annamite', 'Range', 'horns', 'reddish-brown', 'coat', 'vegetation', 'habitat', 'loss', 'and', 'hunting', 'prehensile', 'lips', 'and', 'long', 'tongues']",1,16
saola,informative,0730-efe3bade-1a23-40e0-b1bd-e38e76d24c2b,"['Vietnam', 'and', 'Laos', 'two', 'parallel', 'sharp', 'prehensile', 'lips', 'and', 'long', 'tongues', 'shy', 'and', 'reclusive', 'nature', 'awareness', 'globally']",2,17
saola,informative,7448-6847e3cd-b7f7-4523-a86f-ed1368957c36,"['saola', 'forests', 'reddish-brown', 'coat', 'elusive', 'and', 'solitary', 'creature', 'horns', 'herbivores', 'habitat', 'tongues', 'lips', 'forest', 'poaching', 'Southeast', 'Asias', 'ecosystems']",1,18
saola,informative,6131-ff2242c4-8393-4ea8-8bab-60f3180e7496,"['Annamite', 'Range', 'of', 'Vietnam', 'and', 'Laos', 'forests', 'with', 'rugged', 'terrain', 'curving', 'horns', 'reddish-brown', 'coat', 'forest', 'habitat', 'hunting']",2,17
saola,informative,1008-00828828-6114-4e7a-91bb-a3c205b30588,"['saola', 'Vietnam', 'avoiding', 'morning', 'evening', 'feed', 'hunting', 'safeguarding', 'Conservation', 'globally', 'ecosystems', 'Laos', 'secluded', 'horns', '20', 'inches', 'vegetation', 'forest', 'branches', 'shy']",1,20
saola,informative,4637-47fda4a5-1e7c-4402-b67e-3f1fdb9419d7,"['saola', 'Vietnam', 'poaching', 'protected', 'areas', 'Conservation', 'initiatives', 'biodiversity', 'Laos', 'forests', 'rugged', 'terrain', 'horns', 'coat', 'markings', 'vegetation', 'dense', 'forest', 'cover']",2,19
saola,informative,2835-94f26492-42d6-4b8b-80a6-78f3bd15866e,"['secluded', 'and', 'suitable', 'environment', 'for', 'this', 'enigmatic', 'species', 'curving', 'horns', 'that', 'can', 'reach', 'up', 'to', '20', 'inches', 'in', 'length', 'herbivores']",1,20
saola,informative,1949-f78d4fdc-d225-4135-8a90-b98b88869f53,"['Asian', 'unicorn', 'forests', 'rugged', 'terrain', 'horns', 'vegetation', 'mountain', 'hunting', 'Southeast', 'Asias', 'prehensile', 'lips', 'and', 'long', 'tongues']",2,16
saola,informative,7465-5e7bce6d-7597-49da-a305-774ebacc30ec,"['endangered', 'region', 'avoiding', 'critical', 'endangerment', 'loss', 'hunting', 'habitat', 'together', 'safeguarding', 'preserving', 'maintaining', 'appearance', 'herbivores', 'diet', 'adapted', 'forest', 'specialized', 'solitary', 'elusive']",1,20
saola,informative,7866-3ba36946-9d5c-4e07-b60b-0c45f203d531,"['unicorn', 'endangered', 'biodiversity', 'digestive', 'mountain', 'leaves', 'branches', 'mammal', 'native', 'Annamite', 'horns', 'habitat', 'conservation', 'illegal', 'poaching']",2,15
saola,informative,8138-877eb7f9-7955-4517-abd4-ecb1fe62279f,"['Asian', 'unicorn', 'coat', 'white', 'markings', 'face', 'legs', 'herbivores', 'vegetation', 'early', 'morning', 'poaching', 'two', 'parallel', 'sharp', 'gracefully', 'curving', 'horns', 'reddish-brown', 'reddish-brown']",1,20
saola,informative,9198-d74869f5-fda8-4a6e-8bba-30450af38579,"['saola', '20', 'inches', 'in', 'length', 'markings', 'on', 'the', 'face', 'extract', 'nutrients', 'from', 'plant', 'matter', 'reclusive', 'habitat', 'loss', 'and', 'hunting']",2,19
saola,informative,6385-9a797c68-79af-48df-a58c-ee48a537fa83,"['saola', 'Annamite', 'Range', 'of', 'Vietnam', 'and', 'Laos', 'forests', 'curving', 'horns', 'coat', 'vegetation', 'lips', 'a', 'tongues', 'habitat', 'loss', 'and', 'hunting']",1,19
saola,informative,8344-19a7a6f6-8665-4d98-a221-51a9e833ee56,"['Asian', 'unicorn', 'parallel', 'sharp', 'curving', 'horns', 'herbivores', 'solitary', 'active', 'early', 'morning', 'and', 'late', 'evening', 'critical', 'endangerment', 'habitat', 'loss']",2,18
saola,informative,5750-de57acf9-c541-4824-9410-f67b76a5052d,"['Asian', 'unicorn', 'remote', 'forests', 'horns', '20', 'inches', 'coat', 'browse', 'prehensile', 'lips', 'and', 'long', 'tongues', 'active', 'organizations', 'and', 'governments', 'Conservation', 'initiatives']",1,20
saola,informative,0497-a6ee1633-e6a8-4dfb-9a9d-adf7276d3d97,"['saola', 'Asian', 'unicorn', 'herbivores', 'solitary', 'creature', 'critical', 'endangerment', 'unique', 'and', 'elegant', 'appearance', 'Vietnam', 'and', 'Laos', 'early', 'morning', 'and', 'late', 'evening']",2,20
saola,informative,7620-5b2599ef-49cf-4f17-998f-a6082e1fb460,"['Asian', 'unicorn', 'endangered', 'mammal', 'Annamite', 'Range', 'horns', 'herbivores', 'specialized', 'digestive', 'system', 'solitary', 'habitat', 'loss', 'hunting']",1,15
saola,informative,1163-fe06551b-94e4-4d25-b626-c594a9e1017a,"['Annamite', 'Range', 'dense', 'and', 'remote', 'forests', '20', 'inches', 'herbivores', 'specialized', 'digestive', 'system', 'shy', 'most', 'active', 'habitat', 'loss', 'and', 'hunting', 'poaching']",2,20
saola,informative,1569-164a7870-0819-48fd-95e1-be50988874fd,"['saola', 'Asian', 'unicorn', 'leaves', 'grasses', 'prehensile', 'lips', 'long', 'tongues', 'shy', 'and', 'reclusive', 'nature', 'habitat', 'loss', 'hunting', 'saola']",1,17
saola,informative,9070-0e42e86e-ec18-49c4-b2da-926509c29380,"['saola', 'Annamite', 'Range', 'of', 'Vietnam', 'and', 'Laos', 'forests', 'horns', 'leaves', 'herbivores', 'lips', 'morning', 'evening', 'habitat', 'loss', 'and', 'hunting']",2,18
saola,informative,1865-c7a86ae4-a010-4028-a476-68cc263032b3,"['saola', 'remote', 'forests', 'hunting', 'Conservation', 'rugged', 'terrain', 'curving', 'horns', '20', 'inches', 'white', 'markings', 'herbivores', 'prehensile', 'lips', 'long', 'tongues', 'habitat', 'loss']",1,20
saola,informative,6443-79ec26c1-6345-464c-8c42-6c1caa7a3530,"['The', 'saola', 'is', 'an', 'elusive', 'and', 'solitary', 'creature', 'making', 'it', 'challenging', 'for', 'researchers', 'to', 'study', 'and', 'observe', 'in', 'the', 'wild']",2,20
saola,informative,5047-67fd64cb-7720-491f-a797-7cbe575a5a3f,"['saola', 'Annamite', 'lips', 'tongues', 'digestive', 'system', 'habitat', 'loss', 'hunting', 'reclusive', 'biodiversity', 'poaching', 'Vietnam', 'Laos', 'horns', 'coat', 'markings', 'leaves', 'grasses', 'vegetation']",1,20
saola,informative,3115-976db716-90bf-4674-8a1e-487659990142,"['Vietnam', 'Laos', 'mountain', 'shy', 'unique', 'elusive', 'specialized', 'digestive', 'system', 'endangered', 'dense', 'forests', 'secluded', 'secluded', '20', 'inches', 'reddish-brown', 'coat', 'herbivores']",2,19
saola,informative,7033-39299aeb-cff0-48ad-812c-684d11f0006b,"['reddish-brown', 'coat', 'is', 'adorned', 'with', 'white', 'markings', 'on', 'the', 'face', 'and', 'legs', 'giving', 'them', 'a', 'unique', 'and', 'elegant', 'appearance']",1,19
saola,informative,1434-2c9e7e20-2b32-424b-b507-fcc0e569fea9,"['saola', 'forests', 'tongues', 'habitat', 'loss', 'hunting', 'terrain', 'sharp', 'curving', 'horns', 'reddish-brown', 'coat', 'leaves', 'grasses', 'vegetation', 'prehensile', 'lips']",2,17
vaquita,entertaining,0258-78f5fe0f-1511-416c-abbc-168b412eca3b,"['vaquita', 'marine', 'behavior', 'gentle', 'entanglement', 'Conservation', 'endangered', 'mammal', 'Mexico', 'sleek', 'dark', 'gray', 'body', 'shy', 'reclusive']",1,15
vaquita,entertaining,3170-fc59b1fc-ba25-4e27-96dd-92c45cd79d1f,"['small', 'fish', 'crustaceans', 'cephalopods', 'echolocation', 'vaquita', 'northern', 'Gulf', 'of', 'California', 'Mexico', 'grazing', 'on', 'seagrass', 'entanglement', 'in', 'illegal', 'fishing', 'nets', 'accidental']",2,20
vaquita,entertaining,8766-0e73709c-d425-4a58-b4c9-c9ca6be9992e,"['mammal', 'Mexico', 'crustaceans', 'cephalopods', 'echolocation', 'boats', 'dolphins', 'habitats', 'seagrass', 'totoaba', 'gear', 'waters', 'rivers', 'lagoon', 'cetaceans', 'ring', 'sleek', 'porpoise', 'fish']",1,19
vaquita,entertaining,1817-00c4c305-24ce-4585-afe2-364ba834b52b,"['northern', 'coastal', 'modified', 'symbol', 'destruction', 'boats', 'avoiding', 'diet', 'world', 'small', 'locate', 'leap', 'body', 'ring', 'smallest', 'length', 'echolocation', 'pursue', 'seagrass', 'fishing']",2,20
vaquita,entertaining,1301-0902f107-0248-4fed-bd1d-4cf2231dc83a,"['vaquita', 'this', 'small', 'area', 'echolocation', 'murky', 'waters', 'avoiding', 'human', 'contact', 'and', 'swiftly', 'swimming', 'away', 'when', 'approached', 'by', 'boats', 'accidental', 'entanglement']",1,20
vaquita,entertaining,8421-24a03098-7646-4771-8387-a5e0d8872568,"['vaquita', 'shallow', 'coastal', 'waters', 'mouths', 'of', 'rivers', 'and', 'in', 'lagoon', 'sleek', 'dark', 'gray', 'body', 'black', 'ring']",2,16
vaquita,entertaining,5112-69aeb9d9-5535-4385-ada1-874930c977d8,"['vaquita', 'shallow', 'coastal', 'waters', 'sleek', 'dark', 'gray', 'body', 'echolocation', 'shy', 'and', 'reclusive', 'behavior', 'grazing', 'on', 'seagrass', 'creating', 'protected', 'areas']",1,19
vaquita,entertaining,2247-44189a9c-b5a8-4b09-8857-ec06843f6373,"['striking', 'and', 'distinct', 'appearance', 'Gulf', 'of', 'California', 'survival', 'is', 'under', 'severe', 'threat', 'need', 'to', 'address', 'unsustainable', 'fishing', 'practices', 'endangered', 'marine']",2,20
vaquita,entertaining,4111-d83f5949-51b1-47b3-93f7-b8d2ae02cbac,"['vaquita', 'characteristic', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'echolocation', 'shy', 'and', 'reclusive', 'behavior', 'avoiding', 'human', 'contact', 'graceful', 'movements']",1,19
vaquita,entertaining,9563-16f38a26-a2d8-4bf5-932a-14bdd5225b5f,"['vaquita', 'distinct', 'appearance', 'vaquitas', 'diet', 'echolocation', 'shy', 'and', 'reclusive', 'behavior', 'illegal', 'fishing', 'nets', 'Raising', 'awareness']",2,15
vaquita,entertaining,7975-dc71f56f-1d4a-4200-8b11-6f0354dadcd8,"['vaquita', 'mouths', 'of', 'rivers', 'dark', 'gray', 'body', 'eyes', 'lips', 'echolocation', 'totoaba', 'fish', 'movements', 'murky', 'habitats']",1,15
vaquita,entertaining,9489-4370d44a-e6a5-48f1-b619-211dafd10360,"['Gulf', 'coastal', 'avoiding', 'graceful', 'gentle', 'entanglement', 'unsustainable', 'sustainable', 'cetaceans', 'maximum', 'length', 'small', 'murky', 'slender', 'agile', 'reclusive']",2,16
vaquita,entertaining,0682-a07796a9-d349-4991-8bcc-d067c9a008fa,"['vaquita', 'dark', 'gray', 'body', 'endangered', 'marine', 'species', 'eyes', 'lips', 'echolocation', 'catch', 'their', 'food', 'movements', 'habitats', 'seagrass', 'entanglement']",1,17
vaquita,entertaining,8987-7332fe07-c9bd-4301-aeb6-945409a0d060,"['elusive', 'geographically', 'limited', 'cetaceans', 'smallest', 'of', 'all', 'the', 'porpoise', 'species', '120', 'pounds', 'echolocation', 'shy', 'severe', 'threat', 'conservation']",2,17
vaquita,entertaining,6715-816b5c9d-9f6f-4d2d-8d47-0fdad6df7492,"['elusive', 'mammal', 'grazing', 'seagrass', '5', 'feet', 'pounds', 'marine', 'porpoise', '120', 'echolocation', 'agile', 'shy', 'reclusive', 'gentle']",1,15
vaquita,entertaining,2747-df1a3e6d-422d-46dc-ab9a-8ca89a2a383e,"['captivating', 'geographically', 'striking', 'sleek', 'small', 'fish', 'prey', 'slow', 'and', 'graceful', 'shallow', 'murky', 'habitats', 'extinction', 'critically', 'endangered', 'marine', 'species']",2,18
vaquita,entertaining,5803-b47c57e9-971a-4351-ae18-3c85b2bbd226,"['slender', 'and', 'agile', 'bodies', 'allow', 'them', 'to', 'swiftly', 'pursue', 'and', 'catch', 'their', 'food', 'slow', 'and', 'graceful', 'movements', 'accidental', 'entanglement']",1,19
vaquita,entertaining,3738-2cf5f201-5400-4d66-b90f-c63b088e5bfe,"['The', 'vaquita', 'coastal', 'waters', 'cetaceans', 'eyes', 'lips', 'echolocation', 'totoaba', 'fish', 'marine', 'species', 'habitats', 'seagrass', 'prey']",2,15
vaquita,entertaining,5149-bf3cccc1-64c6-47c5-8245-39dfce21ae93,"['vaquita', 'lagoon', 'reclusive', 'leap', 'dolphins', 'threat', 'illegal', 'save', 'symbol', 'geographically', 'limited', 'striking', 'distinct', 'maximum', 'pursue', 'catch', 'echolocation', 'shy']",1,18
vaquita,entertaining,7850-65b33733-ba30-45ca-a076-009b6c1e3640,"['marine', 'mammal', 'Gulf', 'of', 'California', 'critically', 'endangered', 'coastal', 'waters', 'geographically', 'limited', 'striking', 'echolocation', 'shy', 'reclusive', 'behavior', 'accidental', 'entanglement', 'Raising', 'awareness']",2,20
vaquita,entertaining,7011-c0159990-8fd0-434b-936b-a59aa19ac285,"['vaquita', 'small', 'area', 'dark', 'gray', 'body', 'eyes', 'and', 'lips', 'murky', 'waters', 'boats', 'illegal', 'fishing', 'nets', 'modified', 'fishing', 'gear']",1,18
vaquita,entertaining,1400-bada2354-f2af-48d9-bcf9-25fc80a41a74,"['small', 'marine', 'human', 'boats', 'entanglement', 'extinction', 'fishing', 'protected', 'destruction', 'gray', 'ring', '120', 'pounds', 'fish', 'crustaceans', 'cephalopods', 'echolocation', 'bodies']",2,18
vaquita,entertaining,0941-93e050d7-8767-4fb8-a694-78918ce69a0d,"['Gulf', 'of', 'California', 'Mexico', 'gray', 'body', 'black', 'ring', 'small', 'fish', 'crustaceans', 'cephalopods', 'save', 'extinction', 'smallest', 'of', 'all', 'the', 'porpoise', 'species']",1,20
vaquita,entertaining,5170-6f7fd274-4e85-45d7-950a-21306a1ae057,"['geographically', 'limited', 'cetaceans', 'striking', 'and', 'distinct', 'appearance', 'shy', 'and', 'reclusive', 'behavior', 'slow', 'and', 'graceful', 'movements', 'under', 'severe', 'threat']",2,18
vaquita,entertaining,6241-6fe3bd36-b487-4dda-abbe-8beecea29375,"['vaquita', 'Gulf', 'of', 'California', 'Mexico', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'avoiding', 'human', 'contact', 'Conservation', 'efforts']",1,20
vaquita,entertaining,1006-81ae6d20-62ff-4b9e-b5af-a8f08e3972d0,"['vaquita', 'rivers', 'behavior', 'seagrass', 'fishing', 'nets', 'totoaba', 'fish', 'lagoon', 'appearance', 'fish', 'crustaceans', 'cephalopods', 'echolocation', 'bodies', 'dolphins']",2,16
vaquita,entertaining,8342-f305a3d1-3267-4160-99d7-3c117b7a613e,"['vaquita', 'Gulf', '120', 'pounds', 'length', 'fish', 'crustaceans', 'cephalopods', 'echolocation', 'boats', 'avoiding', 'waters', 'rivers', 'lagoon', 'small', 'area', 'body', 'ring', 'eyes', 'lips']",1,20
vaquita,entertaining,8494-c05031a2-9103-4acd-9922-4dfeac399c22,"['vaquita', 'rivers', 'seagrass', 'entanglement', 'nets', 'totoaba', 'fish', 'awareness', 'lagoon', 'appearance', 'Vaquitas', 'fish', 'crustaceans', 'cephalopods', 'echolocation', 'movements', 'habitats']",2,17
vaquita,entertaining,2967-4060364e-ca41-4ec4-b04c-6bb684a83344,"['shallow', 'coastal', 'waters', 'a', 'characteristic', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'crustaceans', 'cephalopods', 'echolocation', 'shallow', 'murky', 'habitats', 'illegal', 'fishing']",1,20
vaquita,entertaining,9225-334e6821-67cd-48b7-ac8c-7bfd0c703d70,"['The', 'vaquita', 'is', 'a', 'captivating', 'and', 'elusive', 'marine', 'mammal', 'found', 'exclusively', 'in', 'the', 'northern', 'Gulf', 'of', 'California', 'Mexico']",2,18
vaquita,entertaining,4367-b5a19bfb-5c9a-452b-8588-fc132ca427d7,"['vaquita', 'crustaceans', 'body', 'eyes', 'lips', 'cephalopods', 'echolocation', 'reclusive', 'dolphins', 'entanglement', 'totoaba', 'modified', 'modified', 'fishing', 'gear']",1,15
vaquita,entertaining,0915-8d8dd230-b693-4bb4-b4c5-f4181f100db8,"['vaquita', 'rivers', 'entanglement', 'extinction', 'lagoon', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'crustaceans', 'cephalopods', 'echolocation', 'boats', 'murky', 'habitats']",2,18
vaquita,entertaining,2404-244df110-4f83-4047-8512-0f524bed7248,"['vaquita', 'striking', 'and', 'distinct', '5', 'feet', '120', 'pounds', 'echolocation', 'shy', 'and', 'reclusive', 'slow', 'and', 'graceful', 'accidental', 'entanglement']",1,17
vaquita,entertaining,7444-1acabcb3-07d9-43d0-998b-45b7552808a6,"['sleek', 'dark', 'gray', 'body', 'and', 'a', 'characteristic', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'smallest', 'of', 'all', 'the', 'porpoise']",2,19
vaquita,entertaining,1643-6bc4f785-0402-4187-a0e2-98bd6aeb4019,"['vaquita', 'elusive', 'marine', 'mammal', 'Raising', 'awareness', 'cetaceans', 'porpoise', 'dark', 'gray', 'body', 'crustaceans', 'cephalopods', 'slow', 'graceful', 'movements', 'grazing', 'on', 'seagrass']",1,19
vaquita,entertaining,3374-a3679fd3-3442-494e-8781-c9c8d703db4c,"['vaquita', 'small', 'area', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'slow', 'entanglement']",2,16
vaquita,entertaining,0725-be37099d-0823-478d-81fa-47916f8b7579,"['mammal', 'found', 'mouths', 'of', 'rivers', 'entanglement', 'in', 'illegal', 'fishing', 'nets', 'black', 'ring', 'gray', 'body', 'length', 'weigh', 'diet', 'echolocation', 'shy', 'slow']",1,20
vaquita,entertaining,7726-029b2609-da65-45a5-91c5-e3b3a7c4038b,"['marine', 'mammal', 'coastal', 'waters', 'shy', 'behavior', 'dark', 'gray', 'body', 'black', 'ring', 'length', '5', 'feet', 'small', 'fish', 'crustaceans', 'agile', 'bodies', 'swiftly']",2,20
vaquita,entertaining,6095-b317da14-8243-4e0c-9d8c-ebd2e42403df,"['vaquita', 'captivating', 'shy', 'and', 'reclusive', 'behavior', 'elusive', 'marine', 'mammal', 'unique', 'coastal', 'water', 'striking', 'distinct', 'sleek', 'dark', 'gray', 'body', 'echolocation']",1,19
vaquita,entertaining,5136-2c42ffda-4917-4929-a121-9b70fbe108af,"['vaquita', 'is', 'a', 'captivating', 'and', 'elusive', 'marine', 'mammal', 'sleek', 'dark', 'gray', 'body', 'characteristic', 'black', 'ring', 'unsustainable', 'fishing', 'practices', 'habitat', 'destruction']",2,20
vaquita,entertaining,9165-dd1d6433-682b-4678-be4d-b835997483cd,"['marine', 'mammal', 'shallow', 'coastal', 'waters', 'black', 'ring', 'eyes', 'lips', 'echolocation', 'avoiding', 'human', 'contact', 'Raising', 'awareness', 'endangered', 'marine', 'species']",1,18
vaquita,entertaining,1153-f4b8e5ec-985b-4cf6-a44b-16a5a54f1199,"['vaquita', 'mouths', 'of', 'rivers', 'distinct', 'appearance', 'small', 'fish', 'crustaceans', 'cephalopods', 'cephalopods', 'shallow', 'murky', 'habitats', 'shallow', 'murky', 'habitats', 'illegal', 'fishing', 'nets']",2,20
vaquita,entertaining,7387-78910c5c-b3ab-4d3c-8542-29043b7cd3c5,"['vaquita', 'shallow', 'coastal', 'waters', 'black', 'ring', 'around', 'their', 'eyes', 'and', 'lips', 'swiftly', 'swimming', 'away', 'when', 'approached', 'by', 'boats', 'murky', 'habitats']",1,20
vaquita,entertaining,7237-a0de4dc0-0013-46b4-9860-c95255048921,"['unique', 'species', 'distinct', 'appearance', 'conservation', 'endangered', 'smallest', 'smallest', 'echolocation', 'agile', 'bodies', 'shy', 'and', 'reclusive', 'behavior', 'grazing', 'on', 'seagrass', 'illegal', 'extinction']",2,20
vaquita,entertaining,4223-94719c37-502e-488e-975c-6d7163117bc2,"['coastal', 'rivers', 'lagoon', 'Vaquitas', 'smallest', 'diet', 'slender', 'and', 'agile', 'bodies', 'leap', 'out', 'seagrass', 'severe', 'threat']",1,15
vaquita,entertaining,4285-e3ec30c4-dd3b-4150-89df-9d7201a3753f,"['inhabits', 'shallow', 'coastal', 'waters', '5', 'feet', 'and', 'weigh', 'around', '120', 'pounds', 'Mexico', 'swiftly', 'pursue', 'and', 'catch', 'out', 'of', 'the', 'water']",2,20
vaquita,entertaining,8897-2940275c-944f-4576-b985-b795e28828d4,"['this', 'small', 'area', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'echolocation', 'swiftly', 'pursue', 'avoiding', 'human', 'contact', 'accidental', 'entanglement', 'Conservation', 'efforts']",1,20
vaquita,entertaining,7231-f240f3d9-5175-4553-a6c8-890a3a31f285,"['vaquita', 'is', 'a', 'captivating', 'and', 'elusive', 'marine', 'mammal', 'eyes', 'and', 'lips', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'dolphins', 'totoaba', 'fish', 'fishing']",2,20
vaquita,entertaining,9135-1b6a2d4c-3656-4401-af8c-b70114791681,"['marine', 'Gulf', '120', 'pounds', 'small', 'fish', 'echolocation', 'shy', 'shallow', 'grazing', 'entanglement', 'Mexico', 'shallow', 'black', 'ring', 'eyes', 'lips', 'smallest', '5', 'feet']",1,20
vaquita,entertaining,8893-e2771365-9be4-4ca0-8c81-69dd32242873,"['vaquita', 'rivers', 'echolocation', 'boats', 'leap', 'seagrass', 'nets', 'ring', 'eyes', 'lips', '120', 'pounds', 'fish', 'crustaceans', 'cephalopods']",2,15
vaquita,entertaining,3137-cdce30c9-3379-44ed-9f55-ca7ae582ffda,"['marine', 'mammal', 'rivers', 'and', 'in', 'lagoon', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'shy', 'reclusive', 'save']",1,20
vaquita,entertaining,8112-6553ca57-f845-4beb-ac67-95dc7efda3a7,"['captivating', 'and', 'elusive', 'marine', 'mammal', 'striking', 'and', 'distinct', '5', 'feet', 'and', 'weigh', 'around', '120', 'pounds', 'severe', 'threat']",2,17
vaquita,entertaining,3834-c1a52111-b314-4209-8245-c3ea31f279af,"['northern', 'Gulf', 'of', 'California', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'around', 'eyes', 'lips', 'smallest', 'of', 'all', 'the', 'porpoise', 'species']",1,19
vaquita,entertaining,8066-9e737fc6-8c08-4517-b587-44add16cd700,"['survival', 'is', 'under', 'severe', 'threat', 'primarily', 'due', 'to', 'accidental', 'entanglement', 'in', 'illegal', 'fishing', 'nets', 'targeting', 'vaquita', 'is', 'a']",2,18
vaquita,entertaining,1557-3dfbf7cf-c15c-40c9-ae9b-1e7ce6d361ab,"['vaquita', 'shallow', 'coastal', 'waters', 'lagoon', 'distinct', 'appearance', 'diet', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'echolocation', 'shy', 'and', 'reclusive', 'behavior', 'threat', 'nets']",1,20
vaquita,entertaining,2326-2b4cabfc-9edb-4dc3-a8dc-d1657d493567,"['vaquita', 'Gulf', 'of', 'California', 'Mexico', 'diet', 'echolocation', 'shy', 'swiftly', 'swimming', 'away', 'accidental', 'entanglement', 'in', 'illegal', 'fishing', 'nets']",2,17
vaquita,entertaining,3867-9a6d6db6-a616-4749-91ce-268d2f83bd4c,"['shallow', 'coastal', 'waters', 'vaquita', 'sleek', 'dark', 'gray', 'body', 'and', 'a', 'characteristic', 'black', 'ring', 'echolocation', 'graceful', 'movements']",1,16
vaquita,entertaining,6274-0d8e5deb-b54d-44fe-8a87-60a3cc9be6b0,"['vaquita', 'lagoon', 'rivers', 'appearance', 'echolocation', 'slender', 'and', 'agile', 'bodies', 'slow', 'and', 'graceful', 'movements', 'illegal', 'fishing', 'nets']",2,16
vaquita,entertaining,6992-2dd88c77-241f-4cec-ba78-a75dfa4c170c,"['captivating', 'shallow', 'coastal', 'waters', 'rivers', 'and', 'in', 'lagoon', 'echolocation', 'swiftly', 'swimming', 'away', 'grazing', 'on', 'seagrass', 'swiftly', 'pursue', 'catch', 'their', 'food']",1,20
vaquita,entertaining,3193-098ac700-dadc-4457-8d8b-0212c7599dcd,"['captivating', 'ring', 'totoaba', 'support', 'sleek', 'fish', 'limited', 'echolocation', 'bodies', 'reclusive', 'murky', 'grazing', 'slow', 'plight', 'illegal']",2,15
vaquita,entertaining,4009-9d3f5b3d-ebec-47ef-a7db-f80af94116bc,"['vaquita', 'marine', 'mammal', 'Gulf', 'of', 'California', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'echolocation', 'seagrass', 'illegal', 'fishing', 'nets']",1,16
vaquita,entertaining,8792-bd501741-7404-408c-b151-4e5a3f24a1bc,"['shallow', 'coastal', 'waters', 'lagoon', 'striking', 'small', 'fish', 'crustaceans', 'and', 'cephalopods', 'accidental', 'entanglement', 'fishing', 'gear', 'creating', 'protected', 'areas']",2,17
vaquita,entertaining,0911-ada7b8b4-ac83-4dff-8a94-b204d7e3114f,"['captivating', 'and', 'elusive', 'marine', 'mammal', 'found', 'exclusively', 'in', 'the', 'northern', 'Gulf', 'of', 'California', 'striking', 'and', 'distinct', 'appearance', 'sleek', 'body']",1,19
vaquita,entertaining,7791-ce188b9b-f34d-41e5-985d-d69e9e940e69,"['vaquita', 'elusive', 'marine', 'mammal', 'echolocation', 'swiftly', 'pursue', 'shallow', 'murky', 'habitats', 'under', 'severe', 'threat', 'illegal', 'fishing', 'nets', 'extinction', 'dark', 'gray', 'body']",2,20
vaquita,entertaining,7347-443694e7-a8a2-4a01-89ae-dd5614905ec8,"['vaquita', 'marine', 'cephalopods', 'echolocation', 'boats', 'dolphins', 'seagrass', 'fishing', 'nets', 'California', 'Mexico', 'shallow', 'rivers', 'appearance', '120', 'pounds', 'small', 'fish', 'crustaceans']",1,19
vaquita,entertaining,6349-4bd8713a-d450-4107-8e25-c4c09c200488,"['vaquita', 'rivers', 'severe', 'threat', 'lagoon', 'sleek', 'dark', 'gray', 'body', 'black', 'ring', 'smallest', 'echolocation', 'swiftly', 'pursue', 'reclusive', 'behavior', 'murky', 'habitats']",2,19
