object,word,entertaining,informative,noun_entertaining,noun_informative,random_entertaining,random_informative,freq_entertaining,freq_informative,1sentence_entertaining,1sentence_informative,sentKey_entertaining,sentKey_informative,token_entertaining,token_informative,chatGPT_entertaining,chatGPT_informative
saola,areas,22.0,24.0,59.0,69.0,21.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,as,0.0,0.0,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,avoiding,33.0,16.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,awareness,22.0,15.0,0.0,0.0,18.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0
saola,biodiversity,37.0,42.0,64.0,62.0,19.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.0
saola,branches,15.0,9.0,67.0,63.0,25.0,14.0,0.0,0.0,178.0,170.0,249.0,229.0,325.0,349.0,0.0,0.0
saola,browse,4.0,5.0,0.0,0.0,32.0,18.0,0.0,0.0,160.0,200.0,247.0,241.0,0.0,0.0,0.0,334.0
saola,by,0.0,0.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,can,0.0,0.0,0.0,0.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,challenging,15.0,12.0,62.0,64.0,46.0,48.0,338.0,297.0,159.0,181.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,characterized,2.0,3.0,0.0,0.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0
saola,coat,137.0,145.0,60.0,73.0,21.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,309.0,332.0,0.0,0.0
saola,combat,14.0,7.0,67.0,55.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,come,5.0,0.0,0.0,0.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,communities,8.0,8.0,59.0,65.0,32.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,conservation,6.0,19.0,65.0,50.0,16.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0
saola,consisting,6.0,3.0,0.0,0.0,22.0,23.0,0.0,0.0,200.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,contact,24.0,6.0,60.0,85.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,cover,24.0,29.0,69.0,73.0,18.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,creature,48.0,45.0,73.0,67.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,critical,26.0,46.0,61.0,66.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,critically,22.0,28.0,0.0,0.0,27.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,curving,170.0,162.0,0.0,0.0,25.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,deep,13.0,6.0,67.0,65.0,27.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,dense,60.0,65.0,85.0,69.0,48.0,47.0,361.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,diet,21.0,19.0,49.0,64.0,19.0,21.0,0.0,0.0,205.0,194.0,221.0,235.0,0.0,0.0,0.0,0.0
saola,digestive,34.0,62.0,66.0,59.0,28.0,20.0,0.0,0.0,182.0,162.0,235.0,251.0,0.0,0.0,319.0,0.0
saola,due,4.0,4.0,62.0,74.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,during,0.0,0.0,0.0,0.0,21.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,early,28.0,37.0,67.0,55.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,ecosystems,34.0,34.0,67.0,71.0,24.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0
saola,efficiently,0.0,2.0,0.0,0.0,18.0,31.0,0.0,0.0,194.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,efforts,7.0,8.0,57.0,54.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,elegant,55.0,17.0,54.0,80.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,0.0
saola,elusive,70.0,73.0,57.0,53.0,45.0,51.0,318.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0
saola,endangered,51.0,83.0,0.0,0.0,37.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,endangerment,58.0,94.0,50.0,69.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0
saola,energy,0.0,4.0,77.0,60.0,26.0,21.0,0.0,0.0,185.0,188.0,263.0,251.0,0.0,0.0,0.0,0.0
saola,enigmatic,20.0,14.0,70.0,67.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,environment,9.0,11.0,56.0,67.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,establish,10.0,3.0,0.0,0.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,evening,39.0,39.0,62.0,70.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,extract,9.0,12.0,0.0,0.0,39.0,18.0,0.0,0.0,171.0,180.0,224.0,244.0,0.0,0.0,0.0,0.0
saola,face,25.0,13.0,58.0,77.0,31.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,faces,2.0,7.0,0.0,0.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,feed,21.0,13.0,0.0,0.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,for,0.0,0.0,0.0,0.0,65.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,forest,61.0,64.0,63.0,55.0,37.0,69.0,355.0,319.0,187.0,171.0,244.0,209.0,333.0,337.0,0.0,0.0
saola,forests,147.0,141.0,59.0,70.0,36.0,60.0,330.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,0.0
saola,found,0.0,3.0,0.0,0.0,25.0,28.0,0.0,0.0,145.0,175.0,231.0,242.0,0.0,0.0,0.0,0.0
saola,from,0.0,0.0,0.0,0.0,58.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,giving,2.0,1.0,0.0,0.0,18.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,globally,17.0,4.0,0.0,0.0,30.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0
saola,governments,10.0,7.0,59.0,59.0,15.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,gracefully,96.0,61.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,grasses,72.0,69.0,64.0,62.0,25.0,20.0,0.0,0.0,193.0,187.0,240.0,249.0,316.0,355.0,0.0,0.0
saola,habitat,109.0,151.0,60.0,54.0,59.0,84.0,328.0,358.0,370.0,324.0,444.0,476.0,0.0,0.0,0.0,0.0
saola,have,0.0,0.0,0.0,0.0,43.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,herbivores,83.0,159.0,0.0,0.0,16.0,30.0,0.0,0.0,177.0,195.0,253.0,244.0,364.0,338.0,350.0,0.0
saola,hidden,41.0,30.0,57.0,55.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.0
saola,horns,268.0,269.0,62.0,59.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,354.0,319.0,0.0,0.0
saola,hours,11.0,11.0,75.0,55.0,13.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,human,30.0,16.0,79.0,66.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,hunting,105.0,125.0,73.0,69.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,332.0,0.0,318.0
saola,illegal,35.0,24.0,57.0,54.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,importance,0.0,0.0,73.0,56.0,22.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,in,0.0,0.0,0.0,0.0,157.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,inches,63.0,72.0,65.0,57.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,initiatives,16.0,23.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,337.0
saola,involve,1.0,2.0,0.0,0.0,28.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,is,0.0,0.0,0.0,0.0,84.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,it,0.0,0.0,0.0,0.0,49.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,its,0.0,0.0,0.0,0.0,77.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,known,9.0,6.0,0.0,0.0,49.0,49.0,373.0,321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,late,14.0,24.0,75.0,64.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,leaves,99.0,87.0,58.0,69.0,54.0,51.0,305.0,359.0,380.0,362.0,481.0,475.0,0.0,0.0,0.0,0.0
saola,legs,22.0,10.0,70.0,74.0,24.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,315.0,0.0,0.0
saola,length,28.0,33.0,59.0,62.0,21.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,lips,123.0,124.0,70.0,66.0,20.0,17.0,0.0,0.0,151.0,183.0,217.0,249.0,349.0,356.0,0.0,0.0
saola,local,8.0,4.0,66.0,54.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,long,106.0,86.0,71.0,72.0,25.0,30.0,0.0,0.0,177.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,loss,85.0,109.0,65.0,77.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,maintaining,1.0,7.0,0.0,0.0,23.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,making,2.0,3.0,0.0,0.0,52.0,38.0,357.0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,mammal,46.0,64.0,70.0,79.0,24.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,343.0,293.0,0.0
saola,markings,70.0,70.0,53.0,79.0,19.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,328.0,0.0,0.0
saola,matter,4.0,5.0,67.0,63.0,21.0,31.0,0.0,0.0,171.0,190.0,249.0,242.0,0.0,0.0,0.0,0.0
saola,morning,53.0,51.0,73.0,72.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,most,0.0,0.0,0.0,0.0,26.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,mountain,36.0,32.0,71.0,75.0,23.0,26.0,0.0,0.0,184.0,191.0,247.0,228.0,303.0,343.0,0.0,0.0
saola,native,12.0,25.0,73.0,61.0,28.0,20.0,315.0,333.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,nature,46.0,27.0,50.0,64.0,32.0,24.0,302.0,348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,nutrients,12.0,18.0,75.0,53.0,33.0,22.0,345.0,362.0,176.0,166.0,254.0,237.0,0.0,0.0,0.0,0.0
saola,observe,1.0,5.0,0.0,0.0,32.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364.0
saola,of,0.0,0.0,0.0,0.0,100.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,often,2.0,1.0,0.0,0.0,23.0,28.0,345.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,on,0.0,0.0,0.0,0.0,51.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,organizations,8.0,13.0,63.0,62.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,357.0,0.0
saola,other,0.0,0.0,74.0,70.0,48.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,out,0.0,0.0,0.0,0.0,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,parallel,90.0,66.0,67.0,61.0,28.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,paramount,3.0,3.0,69.0,63.0,36.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,plant,4.0,5.0,66.0,53.0,22.0,20.0,0.0,0.0,197.0,193.0,218.0,236.0,334.0,350.0,0.0,0.0
saola,pluck,31.0,11.0,0.0,0.0,31.0,23.0,0.0,0.0,186.0,211.0,178.0,247.0,0.0,0.0,0.0,0.0
saola,poaching,61.0,49.0,72.0,52.0,23.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0
saola,prehensile,97.0,99.0,64.0,80.0,23.0,17.0,0.0,0.0,188.0,179.0,247.0,229.0,0.0,0.0,0.0,297.0
saola,preserving,7.0,7.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,0.0
saola,primarily,7.0,3.0,0.0,0.0,26.0,15.0,0.0,0.0,177.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,protected,27.0,25.0,70.0,73.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0
saola,provide,0.0,1.0,0.0,0.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,raise,8.0,3.0,0.0,0.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,reach,13.0,9.0,0.0,0.0,32.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,reclusive,67.0,41.0,54.0,73.0,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0,0.0
saola,reddish-brown,132.0,128.0,51.0,54.0,16.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,region,2.0,5.0,59.0,62.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,remaining,13.0,5.0,0.0,0.0,24.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,remote,46.0,54.0,68.0,74.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,researchers,14.0,10.0,67.0,61.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,338.0,0.0,0.0
saola,role,0.0,0.0,79.0,61.0,20.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0
saola,rugged,57.0,50.0,53.0,75.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.0
saola,safeguarding,12.0,12.0,0.0,0.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0
saola,saola,205.0,241.0,62.0,42.0,114.0,87.0,320.0,302.0,0.0,0.0,0.0,0.0,352.0,369.0,0.0,343.0
saola,secluded,18.0,14.0,57.0,67.0,27.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,sets,3.0,0.0,0.0,0.0,25.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,sharp,103.0,72.0,64.0,66.0,28.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,shy,70.0,42.0,65.0,62.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,0.0
saola,solitary,85.0,115.0,58.0,72.0,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0
saola,specialized,17.0,26.0,67.0,59.0,22.0,21.0,0.0,0.0,197.0,201.0,243.0,246.0,0.0,0.0,0.0,0.0
saola,specially,0.0,1.0,0.0,0.0,29.0,22.0,0.0,0.0,183.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,species,11.0,9.0,75.0,50.0,46.0,42.0,341.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,striking,59.0,26.0,65.0,67.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0
saola,strive,2.0,1.0,76.0,61.0,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,study,2.0,5.0,0.0,0.0,25.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,suitable,8.0,9.0,66.0,55.0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,sustaining,0.0,3.0,0.0,0.0,25.0,25.0,0.0,0.0,189.0,182.0,0.0,0.0,0.0,0.0,342.0,0.0
saola,system,24.0,55.0,75.0,63.0,25.0,24.0,0.0,0.0,172.0,201.0,236.0,243.0,0.0,0.0,0.0,0.0
saola,terrain,59.0,65.0,67.0,69.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,307.0,327.0,0.0,0.0
saola,that,0.0,0.0,0.0,0.0,52.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,the,0.0,0.0,0.0,0.0,262.0,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,their,0.0,0.0,0.0,0.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,them,0.0,0.0,0.0,0.0,34.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,they,0.0,0.0,0.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,this,0.0,0.0,0.0,0.0,46.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,to,0.0,0.0,0.0,0.0,244.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,together,3.0,2.0,0.0,0.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,tongues,156.0,127.0,70.0,66.0,24.0,35.0,0.0,0.0,186.0,176.0,254.0,255.0,315.0,329.0,0.0,0.0
saola,two,72.0,62.0,0.0,0.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,unicorn,223.0,117.0,62.0,76.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0
saola,unique,27.0,14.0,50.0,73.0,38.0,40.0,333.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,up,0.0,0.0,0.0,0.0,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,using,0.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,176.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,vegetation,99.0,119.0,52.0,70.0,47.0,43.0,332.0,363.0,383.0,340.0,530.0,480.0,354.0,311.0,321.0,0.0
saola,vital,0.0,0.0,60.0,61.0,23.0,22.0,353.0,349.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,when,0.0,0.0,0.0,0.0,27.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,white,58.0,53.0,61.0,72.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,320.0,0.0,0.0
saola,wild,6.0,5.0,62.0,74.0,27.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,with,0.0,0.0,0.0,0.0,73.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,within,1.0,1.0,0.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saola,working,3.0,1.0,0.0,0.0,18.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,120,45.0,57.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,5,39.0,63.0,0.0,0.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,California,92.0,168.0,71.0,71.0,23.0,17.0,0.0,0.0,181.0,224.0,271.0,285.0,0.0,0.0,0.0,0.0
vaquita,Conservation,23.0,50.0,54.0,62.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,334.0
vaquita,Gulf,94.0,178.0,57.0,61.0,23.0,26.0,0.0,0.0,240.0,211.0,241.0,261.0,0.0,0.0,0.0,0.0
vaquita,Mexico,97.0,153.0,56.0,70.0,18.0,22.0,0.0,0.0,217.0,224.0,274.0,288.0,0.0,0.0,0.0,0.0
vaquita,Raising,14.0,13.0,0.0,0.0,29.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,The,0.0,0.0,0.0,0.0,95.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,Their,0.0,0.0,0.0,0.0,37.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,These,0.0,0.0,0.0,0.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,They,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,This,0.0,0.0,0.0,0.0,27.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,Using,2.0,3.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,Vaquitas,16.0,18.0,67.0,73.0,69.0,78.0,346.0,338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,a,0.0,0.0,0.0,0.0,170.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,about,0.0,0.0,0.0,0.0,47.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,accidental,43.0,43.0,60.0,66.0,27.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,address,1.0,1.0,0.0,0.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,adopting,2.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,agile,34.0,31.0,80.0,73.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,all,0.0,0.0,0.0,0.0,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,allow,1.0,0.0,0.0,0.0,32.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,and,0.0,0.0,0.0,0.0,414.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,appearance,60.0,59.0,67.0,60.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,approached,6.0,1.0,0.0,0.0,19.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,are,0.0,0.0,0.0,0.0,80.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,area,12.0,4.0,56.0,78.0,31.0,19.0,0.0,0.0,194.0,210.0,248.0,306.0,0.0,0.0,0.0,0.0
vaquita,areas,7.0,18.0,64.0,66.0,25.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,around,73.0,59.0,0.0,0.0,51.0,43.0,355.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,as,0.0,0.0,0.0,0.0,32.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,avoiding,35.0,19.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,awareness,27.0,29.0,70.0,75.0,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.0,0.0
vaquita,away,19.0,11.0,0.0,0.0,20.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,become,0.0,0.0,0.0,0.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,behavior,70.0,71.0,57.0,77.0,25.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,beings,2.0,1.0,73.0,75.0,29.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vaquita,black,135.0,138.0,53.0,67.0,26.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,369.0,0.0,0.0
